step,Time,Hour,Minute,minute_of_day,fridge_kw,ac_kw,heater_kw,dehumidifier_kw,dryer_kw,lighting_kw,washer_kw,transferPump_kw,boosterPump_kw,total_power_kw,energy_kwh
772,12:52,12,52,772,0.072202099292274,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.092202099292274,0.0015367016548712333
773,12:53,12,53,773,0.07075103848635902,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09075103848635903,0.0015125173081059838
774,12:54,12,54,774,0.06927050983124844,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08927050983124844,0.0014878418305208075
775,12:55,12,55,775,0.06776457135307562,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08776457135307562,0.0014627428558845936
776,12:56,12,56,776,0.06623735072453277,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08623735072453277,0.0014372891787422129
777,12:57,12,57,777,0.06469303395120693,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08469303395120693,0.0014115505658534489
778,12:58,12,58,778,0.06313585389802961,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08313585389802962,0.0013855975649671602
779,12:59,12,59,779,0.06157007868728833,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08157007868728833,0.0013595013114548055
780,13:00,13,0,780,0.060000000000000005,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.10400000000000001,0.0017333333333333335
781,13:01,13,1,781,0.05842992131271169,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.1024299213127117,0.0017071653552118615
782,13:02,13,2,782,0.056864146101970395,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0768641461019704,0.0012810691016995066
783,13:03,13,3,783,0.05530696604879308,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07530696604879308,0.0012551161008132181
784,13:04,13,4,784,0.05376264927546723,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07376264927546723,0.001229377487924454
785,13:05,13,5,785,0.05223542864692439,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0722354286469244,0.0012039238107820732
786,13:06,13,6,786,0.05072949016875157,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07072949016875157,0.0011788248361458596
787,13:07,13,7,787,0.049248961513640985,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06924896151364099,0.001154149358560683
788,13:08,13,8,788,0.04779790070772601,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06779790070772601,0.0011299650117954335
789,13:09,13,9,789,0.04638028500781361,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06638028500781361,0.0011063380834635602
790,13:10,13,10,790,0.045,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.065,0.0010833333333333333
791,13:11,13,11,791,0.043660828949549195,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06366082894954919,0.0010610138158258199
792,13:12,13,12,792,0.04236644243122581,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06236644243122581,0.0010394407071870968
793,13:13,13,13,793,0.041120388268504886,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06112038826850488,0.0010186731378084147
794,13:14,13,14,794,0.03992608180923425,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.059926081809234255,0.0009987680301539043
795,13:15,13,15,795,0.03878679656440357,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05878679656440357,0.0009797799427400595
796,13:16,13,16,796,0.037705655235678176,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05770565523567818,0.0009617609205946363
797,13:17,13,17,797,0.036685621156290864,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05668562115629086,0.0009447603526048477
798,13:18,13,18,798,0.035729490168751585,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05572949016875159,0.0009288248361458598
799,13:19,13,19,799,0.03483988296163728,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.054839882961637276,0.0009139980493606212
800,13:20,13,20,800,0.034019237886466845,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05401923788646684,0.000900320631441114
801,13:21,13,21,801,0.033269804274348974,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05326980427434898,0.0008878300712391496
802,13:22,13,22,802,0.032593636270721975,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05259363627072197,0.0008765606045120328
803,13:23,13,23,803,0.03199258720508395,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05199258720508396,0.0008665431200847326
804,13:24,13,24,804,0.03146830451114539,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.051468304511145396,0.0008578050751857566
805,13:25,13,25,805,0.03102222521132795,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.051022225211327946,0.000850370420188799
806,13:26,13,26,806,0.030655571977985838,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05065557197798584,0.0008442595329664306
807,13:27,13,27,807,0.030369349782145873,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05036934978214587,0.0008394891630357645
808,13:28,13,28,808,0.0301643431389518,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0501643431389518,0.0008360723856491967
809,13:29,13,29,809,0.030041113957362784,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.050041113957362784,0.0008340185659560464
810,13:30,13,30,810,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.0008333333333333334
811,13:31,13,31,811,0.030041113957362784,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.050041113957362784,0.0008340185659560464
812,13:32,13,32,812,0.0301643431389518,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0501643431389518,0.0008360723856491967
813,13:33,13,33,813,0.03036934978214587,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05036934978214587,0.0008394891630357645
814,13:34,13,34,814,0.030655571977985838,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05065557197798584,0.0008442595329664306
815,13:35,13,35,815,0.031022225211327942,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.051022225211327946,0.000850370420188799
816,13:36,13,36,816,0.03146830451114539,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.051468304511145396,0.0008578050751857566
817,13:37,13,37,817,0.031992587205083946,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05199258720508394,0.0008665431200847324
818,13:38,13,38,818,0.03259363627072197,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05259363627072197,0.0008765606045120328
819,13:39,13,39,819,0.03326980427434895,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05326980427434895,0.0008878300712391492
820,13:40,13,40,820,0.03401923788646684,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05401923788646684,0.000900320631441114
821,13:41,13,41,821,0.03483988296163727,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.054839882961637276,0.0009139980493606212
822,13:42,13,42,822,0.03572949016875158,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.055729490168751575,0.0009288248361458596
823,13:43,13,43,823,0.036685621156290864,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05668562115629086,0.0009447603526048477
824,13:44,13,44,824,0.037705655235678176,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05770565523567818,0.0009617609205946363
825,13:45,13,45,825,0.03878679656440357,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.08278679656440358,0.0013797799427400597
826,13:46,13,46,826,0.03992608180923423,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.08392608180923422,0.0013987680301539036
827,13:47,13,47,827,0.041120388268504886,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06112038826850488,0.0010186731378084147
828,13:48,13,48,828,0.0423664424312258,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0623664424312258,0.0010394407071870966
829,13:49,13,49,829,0.043660828949549195,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06366082894954919,0.0010610138158258199
830,13:50,13,50,830,0.04499999999999999,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06499999999999999,0.001083333333333333
831,13:51,13,51,831,0.04638028500781359,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0663802850078136,0.00110633808346356
832,13:52,13,52,832,0.047797900707726,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.067797900707726,0.0011299650117954333
833,13:53,13,53,833,0.04924896151364098,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06924896151364097,0.0011541493585606828
834,13:54,13,54,834,0.05072949016875157,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07072949016875157,0.0011788248361458596
835,13:55,13,55,835,0.052235428646924376,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07223542864692438,0.001203923810782073
836,13:56,13,56,836,0.0537626492754672,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0737626492754672,0.0012293774879244535
837,13:57,13,57,837,0.055306966048793066,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07530696604879307,0.0012551161008132177
838,13:58,13,58,838,0.05686414610197037,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07686414610197037,0.0012810691016995062
839,13:59,13,59,839,0.0584299213127117,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0784299213127117,0.0013071653552118618
840,14:00,14,0,840,0.06,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.10400000000000001,0.0017333333333333335
841,14:01,14,1,841,0.061570078687288324,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.10557007868728832,0.0017595013114548054
842,14:02,14,2,842,0.0631358538980296,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0831358538980296,0.00138559756496716
843,14:03,14,3,843,0.06469303395120693,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08469303395120693,0.0014115505658534489
844,14:04,14,4,844,0.06623735072453277,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08623735072453277,0.0014372891787422129
845,14:05,14,5,845,0.06776457135307562,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08776457135307562,0.0014627428558845936
846,14:06,14,6,846,0.06927050983124841,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08927050983124842,0.0014878418305208068
847,14:07,14,7,847,0.07075103848635901,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09075103848635901,0.0015125173081059835
848,14:08,14,8,848,0.072202099292274,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.092202099292274,0.0015367016548712333
849,14:09,14,9,849,0.0736197149921864,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09361971499218641,0.0015603285832031068
850,14:10,14,10,850,0.075,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.095,0.0015833333333333333
851,14:11,14,11,851,0.07633917105045081,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09633917105045081,0.0016056528508408467
852,14:12,14,12,852,0.0776335575687742,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0976335575687742,0.00162722595947957
853,14:13,14,13,853,0.07887961173149512,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09887961173149512,0.001647993528858252
854,14:14,14,14,854,0.08007391819076574,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10007391819076575,0.0016678986365127625
855,14:15,14,15,855,0.08121320343559643,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10121320343559644,0.0016868867239266073
856,14:16,14,16,856,0.08229434476432182,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10229434476432182,0.0017049057460720304
857,14:17,14,17,857,0.08331437884370912,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10331437884370913,0.0017219063140618187
858,14:18,14,18,858,0.08427050983124844,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10427050983124844,0.0017378418305208072
859,14:19,14,19,859,0.08516011703836271,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10516011703836271,0.0017526686173060452
860,14:20,14,20,860,0.08598076211353316,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10598076211353316,0.0017663460352255527
861,14:21,14,21,861,0.08673019572565104,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10673019572565104,0.0017788365954275172
862,14:22,14,22,862,0.08740636372927803,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10740636372927803,0.0017901060621546337
863,14:23,14,23,863,0.08800741279491606,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10800741279491606,0.0018001235465819343
864,14:24,14,24,864,0.0885316954888546,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10853169548885461,0.0018088615914809102
865,14:25,14,25,865,0.08897777478867205,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10897777478867206,0.0018162962464778676
866,14:26,14,26,866,0.08934442802201417,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10934442802201418,0.0018224071337002363
867,14:27,14,27,867,0.08963065021785414,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10963065021785415,0.0018271775036309025
868,14:28,14,28,868,0.08983565686104819,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.1098356568610482,0.00183059428101747
869,14:29,14,29,869,0.08995888604263721,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10995888604263722,0.0018326481007106203
870,14:30,14,30,870,0.09,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.11,0.0018333333333333333
871,14:31,14,31,871,0.08995888604263721,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10995888604263722,0.0018326481007106203
872,14:32,14,32,872,0.0898356568610482,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10983565686104821,0.0018305942810174702
873,14:33,14,33,873,0.08963065021785413,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10963065021785413,0.001827177503630902
874,14:34,14,34,874,0.08934442802201417,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10934442802201418,0.0018224071337002363
875,14:35,14,35,875,0.08897777478867205,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10897777478867206,0.0018162962464778676
876,14:36,14,36,876,0.0885316954888546,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10853169548885461,0.0018088615914809102
877,14:37,14,37,877,0.08800741279491606,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10800741279491606,0.0018001235465819343
878,14:38,14,38,878,0.08740636372927803,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10740636372927803,0.0017901060621546337
879,14:39,14,39,879,0.08673019572565105,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10673019572565105,0.0017788365954275176
880,14:40,14,40,880,0.08598076211353316,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10598076211353316,0.0017663460352255527
881,14:41,14,41,881,0.08516011703836271,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10516011703836271,0.0017526686173060452
882,14:42,14,42,882,0.08427050983124844,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10427050983124844,0.0017378418305208072
883,14:43,14,43,883,0.08331437884370914,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10331437884370914,0.001721906314061819
884,14:44,14,44,884,0.08229434476432183,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10229434476432184,0.0017049057460720306
885,14:45,14,45,885,0.08121320343559643,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.12521320343559644,0.0020868867239266075
886,14:46,14,46,886,0.08007391819076574,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.12407391819076574,0.0020678986365127625
887,14:47,14,47,887,0.07887961173149512,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09887961173149512,0.001647993528858252
888,14:48,14,48,888,0.0776335575687742,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0976335575687742,0.00162722595947957
889,14:49,14,49,889,0.07633917105045082,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09633917105045083,0.0016056528508408472
890,14:50,14,50,890,0.075,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.095,0.0015833333333333333
891,14:51,14,51,891,0.0736197149921864,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09361971499218641,0.0015603285832031068
892,14:52,14,52,892,0.072202099292274,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.092202099292274,0.0015367016548712333
893,14:53,14,53,893,0.07075103848635902,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09075103848635903,0.0015125173081059838
894,14:54,14,54,894,0.06927050983124844,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08927050983124844,0.0014878418305208075
895,14:55,14,55,895,0.06776457135307562,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08776457135307562,0.0014627428558845936
896,14:56,14,56,896,0.06623735072453277,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08623735072453277,0.0014372891787422129
897,14:57,14,57,897,0.06469303395120693,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08469303395120693,0.0014115505658534489
898,14:58,14,58,898,0.06313585389802961,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08313585389802962,0.0013855975649671602
899,14:59,14,59,899,0.06157007868728833,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08157007868728833,0.0013595013114548055
900,15:00,15,0,900,0.060000000000000005,0.0,0.0,0.8,0.0,0.024,0.2316894987175192,1.85,0.38,3.3456894987175194,0.05576149164529199
901,15:01,15,1,901,0.05842992131271169,0.0,0.0,0.25,0.0,0.024,0.2101723626139741,0.37,0.0,0.9126022839266857,0.015210038065444763
902,15:02,15,2,902,0.056864146101970395,0.0,0.0,0.25,0.0,0.0,0.0,0.37,0.38,1.0568641461019705,0.01761440243503284
903,15:03,15,3,903,0.05530696604879308,0.0,0.0,0.25,0.0,0.0,0.2343301012161978,0.37,0.0,0.9096370672649908,0.015160617787749847
904,15:04,15,4,904,0.05376264927546723,0.0,0.0,0.25,0.0,0.0,0.21722906952643475,0.37,0.38,1.270991718801902,0.021183195313365034
905,15:05,15,5,905,0.05223542864692439,0.0,0.0,0.25,0.0,0.0,0.0,0.37,0.0,0.6722354286469243,0.011203923810782071
906,15:06,15,6,906,0.05072949016875157,0.0,0.0,0.25,0.0,0.0,0.20665618131320224,0.37,0.38,1.2573856714819538,0.02095642785803256
907,15:07,15,7,907,0.049248961513640985,0.0,0.0,0.25,0.0,0.0,0.20256959667050897,0.37,0.0,0.87181855818415,0.014530309303069167
908,15:08,15,8,908,0.04779790070772601,0.0,0.0,0.25,0.0,0.0,0.0,0.37,0.38,1.0477979007077258,0.017463298345128764
909,15:09,15,9,909,0.04638028500781361,0.0,0.0,0.25,0.0,0.0,0.20340270268116648,0.37,0.0,0.8697829876889801,0.014496383128149668
910,15:10,15,10,910,0.045,0.0,0.0,0.25,0.0,0.0,0.205837813295517,0.37,0.38,1.250837813295517,0.020847296888258614
911,15:11,15,11,911,0.043660828949549195,0.0,0.0,0.25,0.0,0.0,0.0,0.37,0.0,0.6636608289495491,0.011061013815825818
912,15:12,15,12,912,0.04236644243122581,0.0,0.0,0.25,0.0,0.0,0.20870538284365756,0.37,0.38,1.2510718252748834,0.020851197087914723
913,15:13,15,13,913,0.041120388268504886,0.0,0.0,0.25,0.0,0.0,0.21719134255892947,0.37,0.0,0.8783117308274343,0.014638528847123905
914,15:14,15,14,914,0.03992608180923425,0.0,0.0,0.25,0.0,0.0,0.0,0.37,0.38,1.0399260818092344,0.01733210136348724
915,15:15,15,15,915,0.03878679656440357,0.0,0.0,0.25,0.0,0.0,0.2215443397864423,0.37,0.0,0.8803311363508459,0.014672185605847432
916,15:16,15,16,916,0.037705655235678176,0.0,0.0,0.25,0.0,0.0,0.22464870972037354,0.37,0.0,0.8823543649560517,0.014705906082600861
917,15:17,15,17,917,0.036685621156290864,0.0,0.0,0.25,0.0,0.0,0.0,0.37,0.0,0.6566856211562908,0.010944760352604846
918,15:18,15,18,918,0.035729490168751585,0.0,0.0,0.25,0.0,0.0,0.2092080617172217,0.37,0.0,0.8649375518859733,0.014415625864766222
919,15:19,15,19,919,0.03483988296163728,0.0,0.0,0.25,0.0,0.0,0.2203757045958793,0.37,0.0,0.8752155875575166,0.014586926459291943
920,15:20,15,20,920,0.034019237886466845,0.0,0.0,0.25,0.0,0.0,0.0,0.37,0.0,0.6540192378864669,0.010900320631441114
921,15:21,15,21,921,0.033269804274348974,0.0,0.0,0.25,0.0,0.0,0.22773513452899635,0.37,0.0,0.8810049388033453,0.014683415646722422
922,15:22,15,22,922,0.032593636270721975,0.0,0.0,0.25,0.0,0.0,0.23054259886041464,0.37,0.0,0.8831362351311366,0.014718937252185609
923,15:23,15,23,923,0.03199258720508395,0.0,0.0,0.25,0.0,0.0,0.0,0.37,0.0,0.651992587205084,0.010866543120084733
924,15:24,15,24,924,0.03146830451114539,0.0,0.0,0.25,0.0,0.0,0.2136002145675399,0.37,0.0,0.8650685190786853,0.014417808651311422
925,15:25,15,25,925,0.03102222521132795,0.0,0.0,0.25,0.0,0.0,0.23477011339522763,0.37,0.0,0.8857923386065556,0.014763205643442592
926,15:26,15,26,926,0.030655571977985838,0.0,0.0,0.25,0.0,0.0,0.0,0.37,0.0,0.6506555719779858,0.01084425953296643
927,15:27,15,27,927,0.030369349782145873,0.0,0.0,0.25,0.0,0.0,0.2036498905268556,0.37,0.0,0.8540192403090014,0.014233654005150025
928,15:28,15,28,928,0.0301643431389518,0.0,0.0,0.25,0.0,0.0,0.21120127973911929,0.37,0.0,0.8613656228780711,0.014356093714634517
929,15:29,15,29,929,0.030041113957362784,0.0,0.0,0.25,0.0,0.0,0.0,0.37,0.0,0.6500411139573627,0.010834018565956045
930,15:30,15,30,930,0.03,0.0,0.0,0.25,0.0,0.0,0.22564345353392282,0.0,0.0,0.5056434535339228,0.008427390892232047
931,15:31,15,31,931,0.030041113957362784,0.0,0.0,0.25,0.0,0.0,0.2221511728514592,0.0,0.0,0.502192286808822,0.0083698714468137
932,15:32,15,32,932,0.0301643431389518,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2801643431389518,0.0046694057189825295
933,15:33,15,33,933,0.03036934978214587,0.0,0.0,0.25,0.0,0.0,0.2112523233888593,0.0,0.0,0.4916216731710052,0.008193694552850087
934,15:34,15,34,934,0.030655571977985838,0.0,0.0,0.25,0.0,0.0,0.2256400469059089,0.0,0.0,0.5062956188838947,0.008438260314731579
935,15:35,15,35,935,0.031022225211327942,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2810222252113279,0.004683703753522132
936,15:36,15,36,936,0.03146830451114539,0.0,0.0,0.25,0.0,0.0,0.22159487311907716,0.0,0.0,0.5030631776302226,0.008384386293837042
937,15:37,15,37,937,0.031992587205083946,0.0,0.0,0.25,0.0,0.0,0.2217941714931532,0.0,0.0,0.5037867586982372,0.008396445978303952
938,15:38,15,38,938,0.03259363627072197,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.282593636270722,0.004709893937845366
939,15:39,15,39,939,0.03326980427434895,0.0,0.0,0.25,0.0,0.0,0.20337664072257888,0.0,0.0,0.48664644499692783,0.00811077408328213
940,15:40,15,40,940,0.03401923788646684,0.0,0.0,0.25,0.0,0.0,0.2122464506374749,0.0,0.0,0.4962656885239417,0.008271094808732362
941,15:41,15,41,941,0.03483988296163727,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28483988296163726,0.004747331382693954
942,15:42,15,42,942,0.03572949016875158,0.0,0.0,0.25,0.0,0.0,0.21827864927408142,0.0,0.0,0.5040081394428331,0.00840013565738055
943,15:43,15,43,943,0.036685621156290864,0.0,0.0,0.25,0.0,0.0,0.20013929874880954,0.0,0.0,0.4868249199051004,0.008113748665085007
944,15:44,15,44,944,0.037705655235678176,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.28770565523567815,0.004795094253927969
945,15:45,15,45,945,0.03878679656440357,0.0,0.0,0.25,0.0,0.024,0.1,0.0,0.0,0.41278679656440365,0.00687977994274006
946,15:46,15,46,946,0.03992608180923423,0.0,0.0,0.25,0.0,0.024,0.12,0.0,0.0,0.43392608180923425,0.007232101363487237
947,15:47,15,47,947,0.041120388268504886,0.0,0.0,0.25,0.0,0.0,0.14,0.0,0.0,0.4311203882685049,0.007185339804475082
948,15:48,15,48,948,0.0423664424312258,0.0,0.0,0.25,0.0,0.0,0.16,0.0,0.0,0.4523664424312258,0.007539440707187097
949,15:49,15,49,949,0.043660828949549195,0.0,0.0,0.25,0.0,0.0,0.18,0.0,0.0,0.4736608289495492,0.007894347149159153
950,15:50,15,50,950,0.04499999999999999,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.0,0.495,0.00825
951,15:51,15,51,951,0.04638028500781359,0.0,0.0,0.25,0.0,0.0,0.22,0.0,0.0,0.5163802850078136,0.00860633808346356
952,15:52,15,52,952,0.047797900707726,0.0,0.0,0.25,0.0,0.0,0.24,0.0,0.0,0.537797900707726,0.008963298345128767
953,15:53,15,53,953,0.04924896151364098,0.0,0.0,0.25,0.0,0.0,0.26,0.0,0.0,0.559248961513641,0.00932081602522735
954,15:54,15,54,954,0.05072949016875157,0.0,0.0,0.25,0.0,0.0,0.28,0.0,0.0,0.5807294901687516,0.00967882483614586
955,15:55,15,55,955,0.052235428646924376,0.0,0.0,0.25,0.0,0.0,0.3,0.0,0.0,0.6022354286469244,0.010037257144115406
956,15:56,15,56,956,0.0537626492754672,0.0,0.0,0.25,0.0,0.0,0.32,0.0,0.0,0.6237626492754672,0.01039604415459112
957,15:57,15,57,957,0.055306966048793066,0.0,0.0,0.25,0.0,0.0,0.34,0.0,0.0,0.6453069660487931,0.01075511610081322
958,15:58,15,58,958,0.05686414610197037,0.0,0.0,0.25,0.0,0.0,0.36,0.0,0.0,0.6668641461019704,0.01111440243503284
959,15:59,15,59,959,0.0584299213127117,0.0,0.0,0.25,0.0,0.0,0.38,0.0,0.0,0.6884299213127116,0.011473832021878527
960,16:00,16,0,960,0.06,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.10400000000000001,0.0017333333333333335
961,16:01,16,1,961,0.061570078687288324,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.10557007868728832,0.0017595013114548054
962,16:02,16,2,962,0.0631358538980296,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0831358538980296,0.00138559756496716
963,16:03,16,3,963,0.06469303395120693,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08469303395120693,0.0014115505658534489
964,16:04,16,4,964,0.06623735072453277,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08623735072453277,0.0014372891787422129
