Time,Hour,Minute,ep_fridge_an,ep_washer_an,ep_dryer_bn,boosterpump_abn,ep_pump,l2_bathroom1_an,l3_socket1_an,l1_airc_abn,l2_airc1_abn,l2_airc2_abn,l3_airc_abn,ep_1f_lighting1_an,ep_1f_lighting2_bn,ep_2f_lighting1_an,ep_2f_lighting2_bn,ep_3f_lighting1_an,ep_3f_lighting2_bn,l1_lighting1_an,l1_lighting2_bn,l2_lighting1_an,l2_lighting2_bn,l3_lighting1_an,l3_lighting2_bn,ep_1f_wifi_an,ep_1f_socket_bn,ep_kitchen_bn,ep_2f_socket1_an,ep_2f_socket2_bn,l1_socket1_an,l1_socket2_bn,l1_socket3_an,l1_socket4_bn,l1_socket5_an,l1_socket6_bn,l1_kitchen_abn,l2_socket1_an,l2_socket2_bn,l2_socket3_an,l2_socket4_bn,l2_socket5_an,l2_socket6_bn,l2_socket7_an,l2_socket8_bn,l2_bathroom2_bn,l3_socket2_bn,l3_socket3_an,l3_socket4_bn,l3_socket5_an,l3_socket6_bn,l3_socket7_an,l3_socket8_bn
01:57,1,57,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
01:58,1,58,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
01:59,1,59,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:00,2,0,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:01,2,1,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:02,2,2,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:03,2,3,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:04,2,4,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:05,2,5,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:06,2,6,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:07,2,7,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:08,2,8,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:09,2,9,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:10,2,10,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:11,2,11,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:12,2,12,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:13,2,13,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:14,2,14,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:15,2,15,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:16,2,16,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:17,2,17,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:18,2,18,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:19,2,19,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:20,2,20,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:21,2,21,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:22,2,22,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:23,2,23,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:24,2,24,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:25,2,25,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:26,2,26,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:27,2,27,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:28,2,28,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:29,2,29,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:30,2,30,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:31,2,31,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:32,2,32,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:33,2,33,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:34,2,34,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:35,2,35,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:36,2,36,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:37,2,37,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:38,2,38,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:39,2,39,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:40,2,40,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:41,2,41,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:42,2,42,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:43,2,43,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:44,2,44,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:45,2,45,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:46,2,46,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:47,2,47,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:48,2,48,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:49,2,49,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:50,2,50,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:51,2,51,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:52,2,52,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:53,2,53,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:54,2,54,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:55,2,55,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:56,2,56,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:57,2,57,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:58,2,58,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
02:59,2,59,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:00,3,0,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:01,3,1,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:02,3,2,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:03,3,3,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:04,3,4,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:05,3,5,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:06,3,6,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:07,3,7,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:08,3,8,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:09,3,9,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:10,3,10,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:11,3,11,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:12,3,12,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:13,3,13,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:14,3,14,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:15,3,15,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:16,3,16,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:17,3,17,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:18,3,18,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:19,3,19,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:20,3,20,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:21,3,21,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:22,3,22,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:23,3,23,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:24,3,24,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
03:25,3,25,100,100,100,100,100,300,400,200,300,300,400,100,100,100,100,100,100,200,200,300,300,300,400,100,100,100,100,100,200,200,200,200,200,200,200,300,300,300,300,300,300,300,300,300,400,400,400,400,400,400,400
